# family<TAB>harness<TAB>reason — p1-lanel runs NO per-crate kanicov
# re-run (standing campaign rule), so NO harness emits a kaniraw here.
# Every row below is UNMEASURED-but-VERIFIED: the verdict comes from the
# fleet kani-suite runs, and the proof-covered lines are carried as
# exception rows, never as measured coverage.
datetime-b	hlp::eq_time_pm_iv_negone	proof-covered-unmeasured: fleet kani-suite GREEN (pgrust-kani-suite-1785508360-23da-32595, wall 10s); no local kanicov re-run (standing campaign rule) so no kaniraw exists to merge
datetime-b	hlp::eq_time_pm_iv_noon_day	proof-covered-unmeasured: fleet kani-suite GREEN (pgrust-kani-suite-1785508360-23da-32595, wall 10s); no local kanicov re-run (standing campaign rule) so no kaniraw exists to merge
datetime-b	hlp::eq_time_pm_iv_notfinite_max	proof-covered-unmeasured: fleet kani-suite GREEN (pgrust-kani-suite-1785508360-23da-32595, wall 20s); no local kanicov re-run (standing campaign rule) so no kaniraw exists to merge
datetime-b	hlp::eq_time_pm_iv_notfinite_min	proof-covered-unmeasured: fleet kani-suite GREEN (pgrust-kani-suite-1785508360-23da-32595, wall 20s); no local kanicov re-run (standing campaign rule) so no kaniraw exists to merge
datetime-b	hlp::eq_time_pm_iv_one	proof-covered-unmeasured: fleet kani-suite GREEN (pgrust-kani-suite-1785508360-23da-32595, wall 10s); no local kanicov re-run (standing campaign rule) so no kaniraw exists to merge
datetime-b	hlp::eq_time_pm_iv_twoday	proof-covered-unmeasured: fleet kani-suite GREEN (pgrust-kani-suite-1785508360-23da-32595, wall 10s); no local kanicov re-run (standing campaign rule) so no kaniraw exists to merge
datetime-b	hlp::eq_time_pm_iv_zero	proof-covered-unmeasured: fleet kani-suite GREEN (pgrust-kani-suite-1785508360-23da-32595, wall 10s); no local kanicov re-run (standing campaign rule) so no kaniraw exists to merge
datetime-b	hlp::eq_timetz_pm_iv_day	proof-covered-unmeasured: fleet kani-suite GREEN (pgrust-kani-suite-1785508360-23da-32595, wall 10s); no local kanicov re-run (standing campaign rule) so no kaniraw exists to merge
datetime-b	hlp::eq_timetz_pm_iv_eod	proof-covered-unmeasured: fleet kani-suite GREEN (pgrust-kani-suite-1785508360-23da-32595, wall 10s); no local kanicov re-run (standing campaign rule) so no kaniraw exists to merge
datetime-b	hlp::eq_timetz_pm_iv_i64max	proof-covered-unmeasured: fleet kani-suite GREEN (pgrust-kani-suite-1785508360-23da-32595, wall 10s); no local kanicov re-run (standing campaign rule) so no kaniraw exists to merge
datetime-b	hlp::eq_timetz_pm_iv_negday	proof-covered-unmeasured: fleet kani-suite GREEN (pgrust-kani-suite-1785508360-23da-32595, wall 10s); no local kanicov re-run (standing campaign rule) so no kaniraw exists to merge
datetime-b	hlp::eq_timetz_pm_iv_negone	proof-covered-unmeasured: fleet kani-suite GREEN (pgrust-kani-suite-1785508360-23da-32595, wall 10s); no local kanicov re-run (standing campaign rule) so no kaniraw exists to merge
datetime-b	hlp::eq_timetz_pm_iv_notfinite	proof-covered-unmeasured: fleet kani-suite GREEN (pgrust-kani-suite-1785508360-23da-32595, wall 20s); no local kanicov re-run (standing campaign rule) so no kaniraw exists to merge
datetime-b	hlp::eq_timetz_pm_iv_one	proof-covered-unmeasured: fleet kani-suite GREEN (pgrust-kani-suite-1785508360-23da-32595, wall 10s); no local kanicov re-run (standing campaign rule) so no kaniraw exists to merge
datetime-b	hlp::eq_timetz_pm_iv_zero	proof-covered-unmeasured: fleet kani-suite GREEN (pgrust-kani-suite-1785508360-23da-32595, wall 10s); no local kanicov re-run (standing campaign rule) so no kaniraw exists to merge
datetime-b	hlp::control_time_pl_interval_no_wrap	must-fail negative control: contributes non-vacuity evidence, never coverage; asserts its intended check fails
