pseudotypes	proofs::eq_cstring_out_spot_len1	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_cstring_out_spot_len3	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_pg_node_tree_out_len0	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_pg_node_tree_out_len1	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_pg_node_tree_out_len2	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_pg_node_tree_out_len3	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_pg_node_tree_out_len4	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_pg_node_tree_out_len5	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_pg_node_tree_out_len6	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_pg_node_tree_out_len7	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_pg_node_tree_out_len8	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_pg_node_tree_send_len0	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_pg_node_tree_send_len1	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_pg_node_tree_send_len2	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_pg_node_tree_send_len3	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_pg_node_tree_send_len4	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_pg_node_tree_send_len5	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_pg_node_tree_send_len6	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_pg_node_tree_send_len7	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_pg_node_tree_send_len8	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::cover_node_tree_len_partition	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pg_lsn	wave5::eq_pg_lsn_send	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_cstring_send_spot_empty	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_cstring_send_spot_len1	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_cstring_send_spot_len3	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_cstring_send_spot_tail_garbage	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_cstring_recv_len0	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_cstring_recv_len1	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_cstring_recv_len3	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_cstring_recv_len5	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pseudotypes	proofs::eq_cstring_recv_len5_cursor2	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pg_lsn	wave5::eq_pg_lsn_recv_core_d0	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pg_lsn	wave5::eq_pg_lsn_recv_core_d1	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pg_lsn	wave5::eq_pg_lsn_recv_core_d2	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pg_lsn	wave5::eq_pg_lsn_recv_core_d3	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pg_lsn	wave5::eq_pg_lsn_recv_core_d4	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pg_lsn	wave5::eq_pg_lsn_recv_core_d5	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pg_lsn	wave5::eq_pg_lsn_recv_core_d6	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pg_lsn	wave5::eq_pg_lsn_recv_core_d7	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pg_lsn	wave5::eq_pg_lsn_recv_core_d8	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pg_lsn	wave5::eq_pg_lsn_recv_core_d9	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pg_lsn	wave5::eq_pg_lsn_recv_core_d10	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pg_lsn	wave5::eq_pg_lsn_recv_core_d11	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
pg_lsn	wave5::eq_pg_lsn_recv_core_d12	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
bool	wave_sendtext::eq_boolsend	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
bool	wave_sendtext::eq_booltext_true	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
bool	wave_sendtext::eq_booltext_false	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
char	wave5::eq_charrecv_core_d0	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
char	wave5::eq_charrecv_core_d1	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
char	wave5::eq_charrecv_core_d2	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
char	wave5::eq_charrecv_core_d3	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
char	wave5::eq_charrecv_core_d4	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
char	wave5::eq_charsend	proof-covered-unmeasured (policy 5b2646b127: per-crate kanicov re-runs retired mid-capture; proved ledger row stands; full-tree pinned-sha join settles line credit)
