function	c2rust_loc	our_loc	verdict	perfect_match(yes|no)	note
on_dsm_detach	dsm.rs:2217	dsm.rs::on_dsm_detach	MATCH	yes	LIFO push, try_reserve = TopMemoryContext OOM surface
cancel_on_dsm_detach	dsm.rs:2234	dsm.rs::cancel_on_dsm_detach	MATCH	yes	first match newest-first single removal
reset_on_dsm_detach	dsm.rs:2274	dsm.rs::reset_on_dsm_detach	MATCH	yes	clear callbacks + invalidate control slots
dsm_create_descriptor	dsm.rs:2299	dsm.rs::dsm_create_descriptor	MATCH	yes	enlarge+alloc OOM first, push-head, slot/address/size init, guard returned
dsm_control_segment_sane	dsm.rs:2320	dsm.rs::dsm_control_segment_sane	MATCH	yes	offsetof bound, magic, bytes_needed>mapped, nitems>maxitems in C order
dsm_control_bytes_needed	dsm.rs:2338	dsm.rs::dsm_control_bytes_needed	MATCH	yes	offsetof + sizeof(item)*nitems; repr(C) field-for-field layout
make_main_region_dsm_handle	dsm.rs:2346	dsm.rs::make_main_region_dsm_handle	MATCH	yes	1|(slot<<1)|prng<<(leftmost_one_pos32(maxitems)+1); xoroshiro128ss high 32 bits
is_main_region_dsm_handle	dsm.rs:2358	dsm.rs::is_main_region_dsm_handle	MATCH	yes	handle & 1
ResOwnerReleaseDSM	dsm.rs:2361	DsmSegment::drop	MATCH	yes	Drop detaches if live; callback errors discarded (RAII doc, matches C abort machinery)
ResOwnerPrintDSM	dsm.rs:2366	DsmSegment Debug impl	MATCH	yes	"dynamic shared memory segment %u"
run_static_initializers	dsm.rs:2373	-	MISSING	no	c2rust transpile artifact for const-init of static data; const/thread_local init in Rust, no runtime fn
pgstat_report_wait_start	dsm_impl.rs:867	backend-utils-activity-waitevent-seams	SEAMED	no	c2rust-injected wait_event.h inline; routed to waitevent owner seam
pgstat_report_wait_end	dsm_impl.rs:871	backend-utils-activity-waitevent-seams	SEAMED	no	c2rust-injected wait_event.h inline; routed to waitevent owner seam
dsm_impl_op	dsm_impl.rs:907	dsm_impl.rs::dsm_impl_op	MATCH	yes	dispatch posix/sysv/mmap on dynamic_shared_memory_type; default ERROR; windows arm config-excluded
dsm_impl_posix	dsm_impl.rs:983	dsm_impl.rs::dsm_impl_posix	MATCH	yes	/PostgreSQL.%u name, teardown, Reserve/ReleaseExternalFD, O_CREAT|O_EXCL, EEXIST-silent, resize+backout, mmap flags
dsm_impl_posix_resize	dsm_impl.rs:1264	dsm_impl.rs::dsm_impl_posix_resize	MATCH	yes	IsUnderPostmaster sigprocmask BlockSig, WAIT_EVENT_DSM_ALLOCATE, posix_fallocate/ftruncate EINTR loop, sigmask restore
dsm_impl_sysv	dsm_impl.rs:1293	dsm_impl.rs::dsm_impl_sysv	MATCH	yes	%u name, IPC_PRIVATE check, ident cache as enum variant, shmget 0600, EEXIST-silent, shmdt+RMID teardown, shmat
dsm_impl_mmap	dsm_impl.rs:1582	dsm_impl.rs::dsm_impl_mmap	MATCH	yes	pg_dynshmem/mmap.%u, OpenTransientFile, ZBUFFER 8192 zero-fill loop, mmap+unlink backout, CloseTransientFile errcode
dsm_impl_pin_segment	dsm_impl.rs:1907	dsm_impl.rs::dsm_impl_pin_segment	MATCH	yes	non-Windows no-op leaving pm handle NULL; Windows config-excluded
dsm_impl_unpin_segment	dsm_impl.rs:1917	dsm_impl.rs::dsm_impl_unpin_segment	MATCH	yes	non-Windows no-op
errcode_for_dynamic_shared_memory	dsm_impl.rs:1925	dsm_impl.rs::sqlstate_for_dynamic_shared_memory + report_errno	MATCH	yes	EFBIG/ENOMEM->OUT_OF_MEMORY else errcode_for_file_access; saved errno passed explicitly
proc_exit	ipc.rs:76	ipc.rs::proc_exit	MATCH	yes	getpid guard PANIC (abort, control cannot continue), DEBUG3 exit(%d), installed as backend-storage-ipc-seams::proc_exit fn(i32)->!
proc_exit_prepare	ipc.rs:131	ipc.rs::proc_exit_prepare	MATCH	yes	sets proc_exit_inprogress, clears pending/holdoff/crit/error-context/debug_query, shmem_exit, on_proc_exit pop newest-first
shmem_exit	ipc.rs:189	ipc.rs::shmem_exit	MATCH	yes	inprogress flag, before_shmem pop-then-call, dsm_backend_shutdown, on_shmem list, flag cleared; ? = C longjmp
atexit_callback	ipc.rs:269	ipc.rs::atexit_callback	MATCH	yes	extern C, libc::atexit registered, calls proc_exit_prepare(-1)
on_proc_exit	ipc.rs:273	ipc.rs::on_proc_exit	MATCH	yes	MAX_ON_EXITS=20, FATAL 54000 "out of on_proc_exit slots", one-time atexit setup
before_shmem_exit	ipc.rs:325	ipc.rs::before_shmem_exit	MATCH	yes	same shape, "out of before_shmem_exit slots"
on_shmem_exit	ipc.rs:378	ipc.rs::on_shmem_exit	MATCH	yes	same shape, "out of on_shmem_exit slots"
cancel_before_shmem_exit	ipc.rs:431	ipc.rs::cancel_before_shmem_exit	MATCH	yes	latest-entry-only removal by fn ptr + Datum, else elog(ERROR) "not the latest entry"
on_exit_reset	ipc.rs:477	ipc.rs::on_exit_reset	MATCH	yes	zero three indexes + reset_on_dsm_detach
check_on_shmem_exit_lists_are_empty	ipc.rs:484	ipc.rs::check_on_shmem_exit_lists_are_empty	MATCH	yes	two elog(FATAL) checks in C order
