function	c2rust_loc	our_loc	verdict	perfect_match(yes|no)	note
boolle	probe-adt-scalar-bool/src/bool.rs:1060	crates/probe-adt-scalar-bool/src/lib.rs:251	MATCH	yes	arg1 <= arg2 (Rust bool ordering false<true matches C).
boolge	probe-adt-scalar-bool/src/bool.rs:1074	crates/probe-adt-scalar-bool/src/lib.rs:256	MATCH	yes	arg1 >= arg2.
hashbool	probe-adt-scalar-bool/src/bool.rs:1088	crates/probe-adt-scalar-bool/src/lib.rs:267	MATCH	yes	hash_bytes_uint32((int32)bool as u32); (int32) widening preserved via as i32 as u32.
hashboolextended	probe-adt-scalar-bool/src/bool.rs:1098	crates/probe-adt-scalar-bool/src/lib.rs:274	MATCH	yes	hash_bytes_uint32_extended((int32)bool, seed as u64).
booland_statefunc	probe-adt-scalar-bool/src/bool.rs:1113	crates/probe-adt-scalar-bool/src/lib.rs:284	MATCH	yes	arg1 && arg2.
boolor_statefunc	probe-adt-scalar-bool/src/bool.rs:1128	crates/probe-adt-scalar-bool/src/lib.rs:290	MATCH	yes	arg1 || arg2.
makeBoolAggState	probe-adt-scalar-bool/src/bool.rs:1142	crates/probe-adt-scalar-bool/src/lib.rs:315	MATCH	yes	None agg_context == AggCheckCallContext()==0 -> elog(ERROR) internal XX000; fields zeroed.
bool_accum	probe-adt-scalar-bool/src/bool.rs:1185	crates/probe-adt-scalar-bool/src/lib.rs:332	MATCH	yes	None state -> makeBoolAggState; null value skipped; aggcount++/aggtrue++ on true.
bool_accum_inv	probe-adt-scalar-bool/src/bool.rs:1218	crates/probe-adt-scalar-bool/src/lib.rs:356	MATCH	yes	None state -> elog(ERROR bool_accum_inv NULL state); aggcount--/aggtrue-- on true.
bool_alltrue	probe-adt-scalar-bool/src/bool.rs:1277	crates/probe-adt-scalar-bool/src/lib.rs:376	MATCH	yes	None or aggcount==0 -> NULL; else aggtrue == aggcount.
bool_anytrue	probe-adt-scalar-bool/src/bool.rs:1298	crates/probe-adt-scalar-bool/src/lib.rs:387	MATCH	yes	None or aggcount==0 -> NULL; else aggtrue > 0.
