function	c2rust_loc	our_loc	verdict	perfect_match(yes|no)	note
TypeCacheRelCallback	typcache.rs:6244	crates/backend-utils-cache-typcache/src/lib.rs:2050	MATCH	yes	type_cache_rel_callback
TypeCacheTypCallback	typcache.rs:6298	crates/backend-utils-cache-typcache/src/lib.rs:2097	MATCH	yes	type_cache_typ_callback
TypeCacheOpcCallback	typcache.rs:6329	crates/backend-utils-cache-typcache/src/lib.rs:2120	MATCH	yes	type_cache_opc_callback
TypeCacheConstrCallback	typcache.rs:6355	crates/backend-utils-cache-typcache/src/lib.rs:2136	MATCH	yes	type_cache_constr_callback
enum_known_sorted	typcache.rs:6368	crates/backend-utils-cache-typcache/src/lib.rs:2149	MATCH	yes	
compare_values_of_enum	typcache.rs:6383	crates/backend-utils-cache-typcache/src/lib.rs:2161	MATCH	yes	
load_enum_cache_data	typcache.rs:6489	crates/backend-utils-cache-typcache/src/lib.rs:2226	MATCH	yes	bitmap/sort/copy in-crate; scan seamed
find_enumitem	typcache.rs:6680	crates/backend-utils-cache-typcache/src/lib.rs:2320	MATCH	yes	
enum_oid_cmp	typcache.rs:6706	crates/backend-utils-cache-typcache/src/lib.rs:2320	MATCH	yes	sort_by/binary_search_by
share_tupledesc	typcache.rs:6714	backend-access-common-session-seams	SEAMED	no	DSA; session-seams
find_or_make_matching_shared_tupledesc	typcache.rs:6741	backend-access-common-session-seams	SEAMED	no	DSA; session-seams
shared_record_typmod_registry_detach	typcache.rs:6879	backend-access-common-session-seams	SEAMED	no	DSA; session-seams
insert_rel_type_cache_if_needed	typcache.rs:6895	crates/backend-utils-cache-typcache/src/lib.rs:2336	MATCH	yes	
delete_rel_type_cache_if_needed	typcache.rs:6917	crates/backend-utils-cache-typcache/src/lib.rs:2355	MATCH	yes	
finalize_in_progress_typentries	typcache.rs:6934	crates/backend-utils-cache-typcache/src/lib.rs:2382	MATCH	yes	
AtEOXact_TypeCache	typcache.rs:6956	crates/backend-utils-cache-typcache/src/lib.rs:2396	MATCH	yes	at_eoxact_type_cache
AtEOSubXact_TypeCache	typcache.rs:6960	crates/backend-utils-cache-typcache/src/lib.rs:2401	MATCH	yes	at_eosubxact_type_cache
