function	c2rust_loc	our_loc	verdict	perfect_match(yes|no)	note
minimal_expand_tuple	c2rust-runs/backend-access-common-heaptuple/src/heaptuple.rs:2407	crates/backend-access-common-heaptuple/src/lib.rs	MATCH	yes	expand_tuple(Minimal) + t_infomask2=0 + SetNatts.
heap_expand_tuple	c2rust-runs/backend-access-common-heaptuple/src/heaptuple.rs:2421	crates/backend-access-common-heaptuple/src/lib.rs	MATCH	yes	expand_tuple(Heap) + Datum fields + invalid ctid + self/tableOid + SetNatts.
heap_copy_tuple_as_datum	c2rust-runs/backend-access-common-heaptuple/src/heaptuple.rs:2435	crates/backend-access-common-heaptuple/src/lib.rs	MATCH	no	HasExternal -> toast_flatten_tuple_to_datum SEAMED; else clone + SetDatumLength/TypeId/TypMod.
heap_form_tuple	c2rust-runs/backend-access-common-heaptuple/src/heaptuple.rs:2455	crates/backend-access-common-heaptuple/src/lib.rs	MATCH	yes	MaxTupleAttributeNumber check -> TooManyColumns; len/hoff/data math; Datum fields; invalid ctid/self; InvalidOid; SetNatts; fill.
heap_modify_tuple	c2rust-runs/backend-access-common-heaptuple/src/heaptuple.rs:2565	crates/backend-access-common-heaptuple/src/lib.rs	MATCH	yes	deform -> overlay doReplace -> form -> identity copy.
heap_modify_tuple_by_cols	c2rust-runs/backend-access-common-heaptuple/src/heaptuple.rs:2602	crates/backend-access-common-heaptuple/src/lib.rs	MATCH	yes	1-based replCols; attnum<=0||>natts -> InvalidColumnNumber == elog; overlay -> form -> identity copy.
heap_deform_tuple	c2rust-runs/backend-access-common-heaptuple/src/heaptuple.rs:2672	crates/backend-access-common-heaptuple/src/lib.rs	MATCH	yes	natts clamp; null/cached-offset/align branches; fetchatt+addlength; attlen<=0 slow; trailing getmissingattr; cache writes omitted (pure perf).
heap_freetuple	c2rust-runs/backend-access-common-heaptuple/src/heaptuple.rs:2828	crates/backend-access-common-heaptuple/src/lib.rs	MATCH	yes	pfree == consume-and-drop.
heap_form_minimal_tuple	c2rust-runs/backend-access-common-heaptuple/src/heaptuple.rs:2832	crates/backend-access-common-heaptuple/src/lib.rs	MATCH	yes	extra MAXALIGN assert; column-limit/hasnull/len math; SizeofMinimalTupleHeader=15; t_hoff+MINIMAL_TUPLE_OFFSET; SetNatts.
heap_free_minimal_tuple	c2rust-runs/backend-access-common-heaptuple/src/heaptuple.rs:2932	crates/backend-access-common-heaptuple/src/lib.rs	MATCH	yes	drop.
heap_copy_minimal_tuple	c2rust-runs/backend-access-common-heaptuple/src/heaptuple.rs:2936	crates/backend-access-common-heaptuple/src/lib.rs	MATCH	yes	extra asserted; deep clone == memcpy of t_len bytes.
heap_tuple_from_minimal_tuple	c2rust-runs/backend-access-common-heaptuple/src/heaptuple.rs:2956	crates/backend-access-common-heaptuple/src/lib.rs	MATCH	yes	len=t_len+MINIMAL_TUPLE_OFFSET; invalid self; InvalidOid; zeroed t_choice/ctid; shared tail+data carried.
minimal_tuple_from_heap_tuple	c2rust-runs/backend-access-common-heaptuple/src/heaptuple.rs:2982	crates/backend-access-common-heaptuple/src/lib.rs	MATCH	yes	asserts; len=t_len-MINIMAL_TUPLE_OFFSET; shared tail copied; mt_padding zeroed (no defined reader, indistinguishable).
varsize_any	c2rust-runs/backend-access-common-heaptuple/src/heaptuple.rs:3005	crates/backend-access-common-heaptuple/src/lib.rs	MATCH	yes	Exact VARSIZE_ANY ladder (1B_E->external, 1B->short, else 4B).
