function	c2rust_loc	our_loc	verdict	perfect_match(yes|no)	note
exec_rt_fetch	execExprInterp.rs:4363	(header inline, owned elsewhere)	SEAMED	no	post-preprocessor header inline; owned by another unit (postgres.h/tuptable.h/htup_details.h/executor.h)
HeapTupleGetDatum	execExprInterp.rs:4373	(header inline, owned elsewhere)	SEAMED	no	post-preprocessor header inline; owned by another unit (postgres.h/tuptable.h/htup_details.h/executor.h)
DateADTGetDatum	execExprInterp.rs:4378	(header inline, owned elsewhere)	SEAMED	no	post-preprocessor header inline; owned by another unit (postgres.h/tuptable.h/htup_details.h/executor.h)
TimeADTGetDatum	execExprInterp.rs:4382	(header inline, owned elsewhere)	SEAMED	no	post-preprocessor header inline; owned by another unit (postgres.h/tuptable.h/htup_details.h/executor.h)
TimeTzADTPGetDatum	execExprInterp.rs:4386	(header inline, owned elsewhere)	SEAMED	no	post-preprocessor header inline; owned by another unit (postgres.h/tuptable.h/htup_details.h/executor.h)
expanded_record_get_tupdesc	execExprInterp.rs:4391	(header inline, owned elsewhere)	SEAMED	no	post-preprocessor header inline; owned by another unit (postgres.h/tuptable.h/htup_details.h/executor.h)
expanded_record_get_field	execExprInterp.rs:4405	(header inline, owned elsewhere)	SEAMED	no	post-preprocessor header inline; owned by another unit (postgres.h/tuptable.h/htup_details.h/executor.h)
NumericGetDatum	execExprInterp.rs:4422	(header inline, owned elsewhere)	SEAMED	no	post-preprocessor header inline; owned by another unit (postgres.h/tuptable.h/htup_details.h/executor.h)
DatumGetJsonbP	execExprInterp.rs:4429	(header inline, owned elsewhere)	SEAMED	no	post-preprocessor header inline; owned by another unit (postgres.h/tuptable.h/htup_details.h/executor.h)
JsonbPGetDatum	execExprInterp.rs:4433	(header inline, owned elsewhere)	SEAMED	no	post-preprocessor header inline; owned by another unit (postgres.h/tuptable.h/htup_details.h/executor.h)
DatumGetJsonPathP	execExprInterp.rs:4437	(header inline, owned elsewhere)	SEAMED	no	post-preprocessor header inline; owned by another unit (postgres.h/tuptable.h/htup_details.h/executor.h)
DatumGetXmlP	execExprInterp.rs:4441	(header inline, owned elsewhere)	SEAMED	no	post-preprocessor header inline; owned by another unit (postgres.h/tuptable.h/htup_details.h/executor.h)
saophash_compute_size	execExprInterp.rs:4449	(none; hashed-SAOP scaffold)	MISSING	no	simplehash template for hashed ScalarArrayOp; consuming evaluator ExecEvalHashedScalarArrayOp is todo!() scaffold
saophash_update_parameters	execExprInterp.rs:4489	(none; hashed-SAOP scaffold)	MISSING	no	simplehash template for hashed ScalarArrayOp; consuming evaluator ExecEvalHashedScalarArrayOp is todo!() scaffold
saophash_initial_bucket	execExprInterp.rs:4505	(none; hashed-SAOP scaffold)	MISSING	no	simplehash template for hashed ScalarArrayOp; consuming evaluator ExecEvalHashedScalarArrayOp is todo!() scaffold
saophash_next	execExprInterp.rs:4512	(none; hashed-SAOP scaffold)	MISSING	no	simplehash template for hashed ScalarArrayOp; consuming evaluator ExecEvalHashedScalarArrayOp is todo!() scaffold
saophash_prev	execExprInterp.rs:4521	(none; hashed-SAOP scaffold)	MISSING	no	simplehash template for hashed ScalarArrayOp; consuming evaluator ExecEvalHashedScalarArrayOp is todo!() scaffold
saophash_distance	execExprInterp.rs:4530	(none; hashed-SAOP scaffold)	MISSING	no	simplehash template for hashed ScalarArrayOp; consuming evaluator ExecEvalHashedScalarArrayOp is todo!() scaffold
saophash_entry_hash	execExprInterp.rs:4543	(none; hashed-SAOP scaffold)	MISSING	no	simplehash template for hashed ScalarArrayOp; consuming evaluator ExecEvalHashedScalarArrayOp is todo!() scaffold
saophash_allocate	execExprInterp.rs:4550	(none; hashed-SAOP scaffold)	MISSING	no	simplehash template for hashed ScalarArrayOp; consuming evaluator ExecEvalHashedScalarArrayOp is todo!() scaffold
saophash_free	execExprInterp.rs:4561	(none; hashed-SAOP scaffold)	MISSING	no	simplehash template for hashed ScalarArrayOp; consuming evaluator ExecEvalHashedScalarArrayOp is todo!() scaffold
saophash_create	execExprInterp.rs:4568	(none; hashed-SAOP scaffold)	MISSING	no	simplehash template for hashed ScalarArrayOp; consuming evaluator ExecEvalHashedScalarArrayOp is todo!() scaffold
saophash_grow	execExprInterp.rs:4597	(none; hashed-SAOP scaffold)	MISSING	no	simplehash template for hashed ScalarArrayOp; consuming evaluator ExecEvalHashedScalarArrayOp is todo!() scaffold
saophash_insert_hash_internal	execExprInterp.rs:4674	(none; hashed-SAOP scaffold)	MISSING	no	simplehash template for hashed ScalarArrayOp; consuming evaluator ExecEvalHashedScalarArrayOp is todo!() scaffold
saophash_insert	execExprInterp.rs:4834	(none; hashed-SAOP scaffold)	MISSING	no	simplehash template for hashed ScalarArrayOp; consuming evaluator ExecEvalHashedScalarArrayOp is todo!() scaffold
saophash_lookup_hash_internal	execExprInterp.rs:4843	(none; hashed-SAOP scaffold)	MISSING	no	simplehash template for hashed ScalarArrayOp; consuming evaluator ExecEvalHashedScalarArrayOp is todo!() scaffold
saophash_lookup	execExprInterp.rs:4867	(none; hashed-SAOP scaffold)	MISSING	no	simplehash template for hashed ScalarArrayOp; consuming evaluator ExecEvalHashedScalarArrayOp is todo!() scaffold
ExecReadyInterpretedExpr	execExprInterp.rs:4875	dispatch.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecInterpExpr	execExprInterp.rs:5455	interp_loop.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecInterpExprStillValid	execExprInterp.rs:6823	dispatch.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
CheckExprStillValid	execExprInterp.rs:6838	dispatch.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
CheckVarSlotCompatibility	execExprInterp.rs:6902	dispatch.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
CheckOpSlotCompatibility	execExprInterp.rs:7070	dispatch.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
get_cached_rowtype	execExprInterp.rs:7074	dispatch.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecJustVarImpl	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustInnerVar	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustOuterVar	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustScanVar	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustAssignVarImpl	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustAssignInnerVar	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustAssignOuterVar	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustAssignScanVar	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustApplyFuncToCase	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustConst	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustVarVirtImpl	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustInnerVarVirt	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustOuterVarVirt	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustScanVarVirt	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustAssignVarVirtImpl	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustAssignInnerVarVirt	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustAssignOuterVarVirt	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustAssignScanVarVirt	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustHashInnerVarWithIV	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustHashVarImpl	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustHashOuterVar	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustHashInnerVar	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustHashVarVirtImpl	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustHashInnerVarVirt	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustHashOuterVarVirt	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecJustHashOuterVarStrict	justs.rs	justs.rs	MATCH	yes	ExecJust* fast-path family fully C-faithful, zero todo!()
ExecInitInterpreter	execExprInterp.rs:7536	dispatch.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalStepOp	execExprInterp.rs:7538	dispatch.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalFuncExprFusage	execExprInterp.rs:7545	eval_scalar.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalFuncExprStrictFusage	execExprInterp.rs:7569	eval_scalar.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalParamExec	execExprInterp.rs:7603	eval_scalar.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalParamExtern	execExprInterp.rs:7621	eval_scalar.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalParamSet	execExprInterp.rs:7742	eval_scalar.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalCoerceViaIOSafe	execExprInterp.rs:7754	eval_scalar.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalSQLValueFunction	execExprInterp.rs:7810	eval_scalar.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalCurrentOfExpr	execExprInterp.rs:7888	eval_scalar.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalNextValueExpr	execExprInterp.rs:7930	eval_scalar.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalRowNull	execExprInterp.rs:7979	eval_composite.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalRowNotNull	execExprInterp.rs:7987	eval_composite.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalRowNullInt	execExprInterp.rs:7994	eval_composite.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalArrayExpr	execExprInterp.rs:8050	eval_array.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalArrayCoerce	execExprInterp.rs:8646	eval_array.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalRow	execExprInterp.rs:8673	eval_composite.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalMinMax	execExprInterp.rs:8687	eval_composite.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalFieldSelect	execExprInterp.rs:8734	eval_composite.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalFieldStoreDeForm	execExprInterp.rs:9029	eval_composite.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalFieldStoreForm	execExprInterp.rs:9110	eval_composite.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalConvertRowtype	execExprInterp.rs:9132	eval_composite.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalScalarArrayOp	execExprInterp.rs:9190	eval_scalar.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
saop_element_hash	execExprInterp.rs:9408	eval_scalar.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
saop_hash_element_match	execExprInterp.rs:9428	eval_scalar.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalHashedScalarArrayOp	execExprInterp.rs:9458	eval_scalar.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalConstraintNotNull	execExprInterp.rs:9718	eval_scalar.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalConstraintCheck	execExprInterp.rs:9754	eval_scalar.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalXmlExpr	execExprInterp.rs:9795	eval_json_xml.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalJsonConstructor	execExprInterp.rs:10041	eval_json_xml.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalJsonIsPredicate	execExprInterp.rs:10201	eval_json_xml.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalJsonExprPath	execExprInterp.rs:10286	eval_json_xml.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecGetJsonValueItemString	execExprInterp.rs:10585	eval_json_xml.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalJsonCoercion	execExprInterp.rs:10764	eval_json_xml.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
GetJsonBehaviorValueString	execExprInterp.rs:10815	eval_json_xml.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalJsonCoercionFinish	execExprInterp.rs:10832	eval_json_xml.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalGroupingFunc	execExprInterp.rs:10945	eval_misc.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalMergeSupportFunc	execExprInterp.rs:10976	eval_misc.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalSubPlan	execExprInterp.rs:11104	eval_misc.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalWholeRowVar	execExprInterp.rs:11114	eval_composite.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalSysVar	execExprInterp.rs:11403	eval_scalar.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecAggInitGroup	execExprInterp.rs:11456	eval_agg.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecAggCopyTransValue	execExprInterp.rs:11477	eval_agg.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalPreOrderedDistinctSingle	execExprInterp.rs:11533	eval_agg.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalPreOrderedDistinctMulti	execExprInterp.rs:11585	eval_agg.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalAggOrderedTransDatum	execExprInterp.rs:11627	eval_agg.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecEvalAggOrderedTransTuple	execExprInterp.rs:11641	eval_agg.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecAggPlainTransByVal	execExprInterp.rs:11657	eval_agg.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
ExecAggPlainTransByRef	execExprInterp.rs:11685	eval_agg.rs	MISSING	no	todo!("decomp") scaffold; full interpreter logic not present on this keystone branch (re-port task #21)
