function	c2rust_loc	our_loc	verdict	perfect_match	note
RI_FKey_cascade_upd	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:1017	`ri_fkey_cascade_upd`	MATCH	yes	UPDATE SET + WHERE, queryoids dup, nkeys*2 args, SPI_OK_UPDATE.
RI_FKey_setnull_del	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:1134	`ri_fkey_setnull_del`	MATCH	yes	ri_set(true, DELETE).
RI_FKey_setnull_upd	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:1149	`ri_fkey_setnull_upd`	MATCH	yes	ri_set(true, UPDATE).
RI_FKey_setdefault_del	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:1164	`ri_fkey_setdefault_del`	MATCH	yes	ri_set(false, DELETE).
RI_FKey_setdefault_upd	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:1179	`ri_fkey_setdefault_upd`	MATCH	yes	ri_set(false, UPDATE).
ri_set	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:1195	triggers.rs `ri_set`	MATCH	yes	queryno switch; confdelsetcols-vs-fk_attnums; SET DEFAULT recheck via ri_restrict(true).
RI_FKey_pk_upd_check_required	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:1386	`ri_fkey_pk_upd_check_required`	MATCH	yes	NullCheck != NONE_NULL→false; newslot KeysEqual→false.
RI_FKey_fk_upd_check_required	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:1418	`ri_fkey_fk_upd_check_required`	MATCH	yes	ALL_NULL→false; SOME_NULL match-type switch; current-xact-tuple→true; KeysEqual→false.
RI_Initial_Check	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:1519	triggers.rs `ri_initial_check` + `build_join_check_query`	MATCH	yes	ExecCheckPermissions gate; bypassrls/ownercheck RLS gate; LEFT OUTER JOIN; work_mem bump; snapshot limit 1; MATCH FULL null recheck; AtEOXact_GUC.
RI_PartitionRemove_Check	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:1813	triggers.rs `ri_partition_remove_check` + builder	MATCH	yes	partition-constraint preamble; pk_attnums=i+1; partgone=true.
quoteOneName	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:2031	querybuild.rs `append_quoted_name`	MATCH	yes	`"`-doubling, byte-exact.
quoteRelationName	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:2051	querybuild.rs `append_quoted_relation`	MATCH	yes	`"nsp"."rel"`.
ri_GenerateQual	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:2068	querybuild.rs `ri_generate_qual`	MATCH	yes	" sep " + generate_operator_clause (seam).
ri_GenerateQualCollation	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:2095	querybuild.rs `ri_generate_qual_collation`	MATCH	yes	OidIsValid early-return; on syscache `None` for a valid collation OID now raises `PgError::error("cache lookup failed for collation {collation}")` — mirrors C `elog(ERROR, "cache lookup failed for collation %u")`. No longer a silent `Ok(())`. COLLATE qualification byte-identical.
ri_BuildQueryKey	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:2136	cache.rs `ri_build_query_key`	MATCH	yes	root_id except LOOKUPPK_FROM_PK.
ri_CheckTrigger	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:2168	checks.rs `ri_check_trigger`	MATCH	yes	CALLED_AS_TRIGGER, AFTER ROW, per-event; TRIGGER_PROTOCOL_VIOLATED.
ri_FetchConstraintInfo	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:2214	cache.rs `ri_fetch_constraint_info`	MATCH	yes	InvalidOid hint; pk/fk cross-checks; confmatchtype; MATCH PARTIAL FEATURE_NOT_SUPPORTED.
ri_LoadConstraintInfo	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:2268	cache.rs `ri_load_constraint_info`	MATCH	yes	cache enter/valid; DeconstructFkConstraintRow; root_id; hashes; temporal FindFKPeriodOpers; valid push.
get_ri_constraint_root	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:2366	(seam: pg_constraint `get_ri_constraint_root`)	SEAMED	no	Catalog walk; thin delegate (syscache owner). Justified.
InvalidateConstraintCacheCallBack	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:2400	cache.rs `invalidate_constraint_cache_callback`	MATCH	yes	>1000→reset; retain marks valid=false + removes matched. Installed via owned `-seams`.
ri_PlanCheck	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:2441	checks.rs `ri_plan_check`	MATCH	yes	query_rel by queryno; UID swap with restore on both paths; SPI_prepare/keepplan/hash.
ri_PerformCheck	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:2484	checks.rs `ri_perform_check`	MATCH	yes	source_rel/source_is_pk; ExtractValues; xact-snapshot detectNewRows; UID swap; expect_OK; violation predicate.
ri_ExtractValues	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:2622	checks.rs `ri_extract_values`	MATCH	yes	per-key slot_getattr; nulls bool == C 'n'/' '.
ri_ReportViolation	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:2651	checks.rs `ri_report_violation` + `report_has_perm`	MATCH	yes	Message/detail text + SQLSTATEs byte-identical. `onfk`/`rel_oid`/`attnums` selection matches C 2667-2682 (fk side: fk_attnums + fk_rel.oid; else pk). `has_perm` now in-crate per C 2697-2762: `partgone`→true; else `check_enable_rls(rel_oid, InvalidOid, true) != RLS_ENABLED`→ `pg_class_aclcheck(rel_oid, GetUserId(), ACL_SELECT)`, on miss per-column `pg_attribute_aclcheck` loop (any !=ACLCHECK_OK → false); RLS_ENABLED → false. No longer routes through `exec_check_permissions_select` (which omitted the RLS gate and could leak key values).
ri_NullCheck	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:2823	checks.rs `ri_null_check`	MATCH	yes	allnull/nonenull → ALL/NONE/SOME.
ri_InitHashTables	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:2860	cache.rs `ri_init_hash_tables`	MATCH	yes	3 thread_local maps; CacheRegisterSyscacheCallback(CONSTROID) via seam, once.
ri_FetchPreparedPlan	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:2896	cache.rs `ri_fetch_prepared_plan`	MATCH	yes	find; SPI_plan_is_valid; else clear + SPI_freeplan.
ri_HashPreparedPlan	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:2948	cache.rs `ri_hash_prepared_plan`	MATCH	yes	enter; Assert as debug_assert.
ri_KeysEqual	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:2985	checks.rs `ri_keys_equal`	MATCH	yes	NULL→false; PK datum_image_eq; FK contained-by for period last key else ff_eq_oprs via ri_CompareWithCast.
ri_CompareWithCast	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:3071	checks.rs `ri_compare_with_cast`	MATCH	yes	cast via FunctionCall3 (typmod -1, implicit false) on both; FunctionCall2Coll.
ri_HashCompareOp	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:3117	cache.rs `ri_hash_compare_op`	MATCH	yes	get_opcode + fmgr_info_check; op_input_types; find_coercion_pathway_implicit; FUNC/RELABEL vs IsBinaryCoercible else elog; caches eq/cast OIDs.
RI_FKey_trigger_type	../pgrust/c2rust-runs/backend-utils-adt-ri-triggers/src/ri_triggers.rs:3210	checks.rs `ri_fkey_trigger_type`	MATCH	yes	tgfoid switch: 10 PK procs→RI_TRIGGER_PK, 2 FK procs→RI_TRIGGER_FK, else NONE. (Prior audit omitted from count; present and correct.)
