function	c2rust_loc	our_loc	verdict	perfect_match(yes|no)	note
ensure_active_superblock	dsa.rs:1863	crates/backend-utils-mmgr-dsa/src/runtime.rs:1158	MATCH	yes	nmax calc; fclass 2..N-1 rebalance; transfer fallbacks; alloc span for non-BLOCK_OF_SPANS; area lock get_best/make_new; FreePageManagerGet FATAL; BLOCK_OF_SPANS carve inline; init_span + pagemap fill.
get_segment_by_index	dsa.rs:2020	crates/backend-utils-mmgr-dsa/src/runtime.rs:1281	MATCH	yes	unmapped->attach; DSM_HANDLE_INVALID->ERROR "freed"->Err; NULL->Err; set map; high_segment_index; magic assert.
destroy_superblock	dsa.rs:2139	crates/backend-utils-mmgr-dsa/src/runtime.rs:1327	MATCH	yes	unlink_span; area lock+check_for_freed_segments_locked; fpm_put; fully-free & index!=0 -> unlink_segment+freed+total-=size+unpin/detach+INVALID+counter++; else rebin; recursive free for non-BLOCK_OF_SPANS.
unlink_span	dsa.rs:2195	crates/backend-utils-mmgr-dsa/src/runtime.rs:1387	MATCH	yes	next/prev relink; no-prev->pool->spans[fclass]=next.
add_span_to_fullness_class	dsa.rs:2211	crates/backend-utils-mmgr-dsa/src/runtime.rs:1409	MATCH	yes	head->prevspan; push front; set fclass.
dsa_detach	dsa.rs:2232	crates/backend-utils-mmgr-dsa/src/runtime.rs:581	MATCH	yes	detach each mapped segment; free backend-local area (registry slot->None).
unlink_segment	dsa.rs:2243	crates/backend-utils-mmgr-dsa/src/runtime.rs:1432	MATCH	yes	prev relink or segment_bins[bin]=next (with assert); next relink.
get_best_segment	dsa.rs:2262	crates/backend-utils-mmgr-dsa/src/runtime.rs:1456	MATCH	yes	check_for_freed_segments_locked; bin scan from contiguous_pages_to_segment_bin(npages); threshold 1<<(bin-1); skip/rebin/done logic.
make_new_segment	dsa.rs:2299	crates/backend-utils-mmgr-dsa/src/runtime.rs:1487	MATCH	yes	free-slot scan; total>=max->None; geometric total_size; metadata+pad; too-small->None; odd-sized retry->None; dsm_create NULL->None; pin; record handle/high/total; map; fpm init+put; magic=MAGIC^handle^index; bin link.
check_for_freed_segments	dsa.rs:2514	crates/backend-utils-mmgr-dsa/src/runtime.rs:1613	MATCH	yes	pg_read_barrier (no-op shim) then counter compare; lock + locked variant.
check_for_freed_segments_locked	dsa.rs:2526	crates/backend-utils-mmgr-dsa/src/runtime.rs:1625	MATCH	yes	counter compare; detach every mapped+freed segment, zero map; store counter.
rebin_segment	dsa.rs:2555	crates/backend-utils-mmgr-dsa/src/runtime.rs:1649	MATCH	yes	new_bin from fpm_largest; same-bin->return; unlink; push front of new bin; next->prev fix.
