function	c2rust_loc	our_loc	verdict	perfect_match(yes|no)	note
untransformRelOptions	reloptions.rs:2829	untransformRelOptions (lib.rs:936)	MATCH	yes	Splits each text elem on first '='; builds (name,arg) pairs; deconstruct via arrayfuncs seam.
extractRelOptions	reloptions.rs:2874	extractRelOptions (lib.rs:974)	MATCH	yes	relkind dispatch to heap/view/partitioned/index reloptions; mirrors C.
parseRelOptionsInternal	reloptions.rs:2910	parseRelOptionsInternal (lib.rs:1008)	MATCH	yes	Per-element name match against relopts, parse_one_reloption, unrecognized-option error when validate.
parseRelOptions	reloptions.rs:3028	parseRelOptions (lib.rs:1041)	MATCH	yes	Collects matching relopts for the kind then parses; deconstruct via arrayfuncs seam.
parseLocalRelOptions	reloptions.rs:3071	parseLocalRelOptions (lib.rs:1070)	MATCH	yes	Builds value array from LocalRelOpts options then parses.
parse_one_reloption	reloptions.rs:3106	parse_one_reloption (lib.rs:1089)	MATCH	yes	Per-type (bool/int/real/enum/string) parse with range/enum validation and error messages.
allocateReloptStruct	reloptions.rs:3544	allocateReloptStruct (lib.rs:1264)	MATCH	yes	Computes total size incl. string offsets, allocs the rdopts buffer.
fillRelOptions	reloptions.rs:3590	fillRelOptions (lib.rs:1296)	MATCH	yes	Writes parsed values into the struct buffer per relopt_parse_elt table; string offset packing.
default_reloptions	reloptions.rs:3789	default_reloptions (lib.rs:1378)	MATCH	yes	build_reloptions over the StdRdOptions parse-elt table; typed RelOptStruct::Std.
build_reloptions	reloptions.rs:3806	build_reloptions (lib.rs:1437)	MATCH	yes	parseRelOptions -> allocateReloptStruct -> fillRelOptions; null-on-empty.
build_local_reloptions	reloptions.rs:3837	build_local_reloptions (lib.rs:1452)	MATCH	yes	parseLocalRelOptions -> allocate -> fill over LocalRelOpts.
partitioned_table_reloptions	reloptions.rs:3913	partitioned_table_reloptions (lib.rs:1478)	MATCH	yes	No options accepted; validate -> error on any option, else None.
view_reloptions	reloptions.rs:3965	view_reloptions (lib.rs:1488)	MATCH	yes	build_reloptions over the ViewOptions (check_option/security_barrier/...) table.
heap_reloptions	reloptions.rs:4001	heap_reloptions (lib.rs:1511)	MATCH	yes	TOASTVALUE default-tweak (fillfactor=100, analyze_threshold=-1, scale=-1), RELATION/MATVIEW heap, else None.
index_reloptions	reloptions.rs:4026	index_reloptions (lib.rs:1531)	SEAMED	no	Delegates to the AM amoptions callback via backend-access-index-amapi-seams::am_reloptions (C calls the amoptions function pointer); strict-null short-circuit preserved.
attribute_reloptions	reloptions.rs:4037	attribute_reloptions (lib.rs:1545)	MATCH	yes	parseRelOptions(ATTRIBUTE) into typed AttributeOpts {n_distinct,n_distinct_inherited}.
tablespace_reloptions	reloptions.rs:4068	tablespace_reloptions (lib.rs:1569)	MATCH	yes	parseRelOptions(TABLESPACE) into typed TableSpaceOpts {random_page_cost,seq_page_cost,effective/maintenance_io_concurrency}.
AlterTableGetRelOptionsLockLevel	reloptions.rs:4112	AlterTableGetRelOptionsLockLevel (lib.rs:1593)	MATCH	yes	Empty list -> AccessExclusiveLock; else max lockmode over matching relopts; namelen+1 exact-match compare preserved.
run_static_initializers	reloptions.rs:4157	-	MATCH	yes	c2rust artifact installing static-array initializers; subsumed by Rust const/initialize_reloptions.
