function	c2rust_loc	our_loc	verdict	perfect_match(yes|no)	note
has_server_privilege_name_name	acl.rs:9045	has_privilege.rs:863	MATCH	yes	name/logic cross-checked; MATCH per audit
has_server_privilege_name	acl.rs:9083	has_privilege.rs:867	MATCH	yes	name/logic cross-checked; MATCH per audit
has_server_privilege_name_id	acl.rs:9114	has_privilege.rs:871	MATCH	yes	name/logic cross-checked; MATCH per audit
has_server_privilege_id	acl.rs:9159	has_privilege.rs:875	MATCH	yes	name/logic cross-checked; MATCH per audit
has_server_privilege_id_name	acl.rs:9195	has_privilege.rs:879	MATCH	yes	name/logic cross-checked; MATCH per audit
has_server_privilege_id_id	acl.rs:9229	has_privilege.rs:883	MATCH	yes	name/logic cross-checked; MATCH per audit
convert_server_name	acl.rs:9269	has_privilege.rs:1407	MATCH	yes	name/logic cross-checked; MATCH per audit
convert_server_priv_string	acl.rs:9273	has_privilege.rs:1279	MATCH	yes	name/logic cross-checked; MATCH per audit
has_tablespace_privilege_name_name	acl.rs:9298	has_privilege.rs:890	MATCH	yes	name/logic cross-checked; MATCH per audit
has_tablespace_privilege_name	acl.rs:9341	has_privilege.rs:894	MATCH	yes	name/logic cross-checked; MATCH per audit
has_tablespace_privilege_name_id	acl.rs:9377	has_privilege.rs:898	MATCH	yes	name/logic cross-checked; MATCH per audit
has_tablespace_privilege_id	acl.rs:9422	has_privilege.rs:902	MATCH	yes	name/logic cross-checked; MATCH per audit
has_tablespace_privilege_id_name	acl.rs:9460	has_privilege.rs:906	MATCH	yes	name/logic cross-checked; MATCH per audit
has_tablespace_privilege_id_id	acl.rs:9499	has_privilege.rs:910	MATCH	yes	name/logic cross-checked; MATCH per audit
convert_tablespace_name	acl.rs:9539	has_privilege.rs:1414	MATCH	yes	name/logic cross-checked; MATCH per audit
convert_tablespace_priv_string	acl.rs:9543	has_privilege.rs:1288	MATCH	yes	name/logic cross-checked; MATCH per audit
has_type_privilege_name_name	acl.rs:9568	has_privilege.rs:917	MATCH	yes	name/logic cross-checked; MATCH per audit
has_type_privilege_name	acl.rs:9606	has_privilege.rs:921	MATCH	yes	name/logic cross-checked; MATCH per audit
has_type_privilege_name_id	acl.rs:9635	has_privilege.rs:925	MATCH	yes	name/logic cross-checked; MATCH per audit
has_type_privilege_id	acl.rs:9680	has_privilege.rs:929	MATCH	yes	name/logic cross-checked; MATCH per audit
has_type_privilege_id_name	acl.rs:9716	has_privilege.rs:933	MATCH	yes	name/logic cross-checked; MATCH per audit
has_type_privilege_id_id	acl.rs:9750	has_privilege.rs:937	MATCH	yes	name/logic cross-checked; MATCH per audit
convert_type_name	acl.rs:9790	has_privilege.rs:1424	MATCH	yes	name/logic cross-checked; MATCH per audit
convert_type_priv_string	acl.rs:9843	has_privilege.rs:1297	MATCH	yes	name/logic cross-checked; MATCH per audit
has_param_priv_byname	acl.rs:9865	has_privilege.rs:1510	MATCH	yes	is_missing semantics; routed through aclchk
has_parameter_privilege_name_name	acl.rs:9875	has_privilege.rs:946	MATCH	yes	name/logic cross-checked; MATCH per audit
has_parameter_privilege_name	acl.rs:9905	has_privilege.rs:957	MATCH	yes	name/logic cross-checked; MATCH per audit
has_parameter_privilege_id_name	acl.rs:9927	has_privilege.rs:966	MATCH	yes	name/logic cross-checked; MATCH per audit
convert_parameter_priv_string	acl.rs:9953	has_privilege.rs:1306	MATCH	yes	name/logic cross-checked; MATCH per audit
has_lo_priv_byid	acl.rs:9984	has_privilege.rs:1517	MATCH	yes	LO snapshot=NULL iff ACL_UPDATE else GetActiveSnapshot; is_missing semantics
has_largeobject_privilege_name_id	acl.rs:10009	has_privilege.rs:980	MATCH	yes	name/logic cross-checked; MATCH per audit
has_largeobject_privilege_id	acl.rs:10044	has_privilege.rs:997	MATCH	yes	name/logic cross-checked; MATCH per audit
has_largeobject_privilege_id_id	acl.rs:10072	has_privilege.rs:1013	MATCH	yes	name/logic cross-checked; MATCH per audit
convert_largeobject_priv_string	acl.rs:10103	has_privilege.rs:1317	MATCH	yes	name/logic cross-checked; MATCH per audit
pg_has_role_name_name	acl.rs:10138	has_privilege.rs:1033	MATCH	yes	name/logic cross-checked; MATCH per audit
pg_has_role_name	acl.rs:10176	has_privilege.rs:1047	MATCH	yes	name/logic cross-checked; MATCH per audit
pg_has_role_name_id	acl.rs:10206	has_privilege.rs:1060	MATCH	yes	name/logic cross-checked; MATCH per audit
pg_has_role_id	acl.rs:10239	has_privilege.rs:1073	MATCH	yes	name/logic cross-checked; MATCH per audit
pg_has_role_id_name	acl.rs:10264	has_privilege.rs:1085	MATCH	yes	name/logic cross-checked; MATCH per audit
pg_has_role_id_id	acl.rs:10297	has_privilege.rs:1098	MATCH	yes	name/logic cross-checked; MATCH per audit
convert_role_priv_string	acl.rs:10324	has_privilege.rs:1331	MATCH	yes	name/logic cross-checked; MATCH per audit
pg_role_aclcheck	acl.rs:10382	has_privilege.rs:1548	MATCH	yes	name/logic cross-checked; MATCH per audit
initialize_acl	acl.rs:10413	role_membership.rs:84	MATCH	yes	bootstrap guard; cached_db_hash; 3 syscache inval callbacks (AUTHMEMROLEMEM/AUTHOID/DATABASEOID)
RoleMembershipCacheCallback	acl.rs:10450	role_membership.rs:117	MATCH	yes	DATABASEOID hash filter; invalidate all 3 RoleRecurseType slots
roles_list_append	acl.rs:10465	role_membership.rs:134	MATCH	yes	Bloom-filter fast path; ROLES_LIST_BLOOM_THRESHOLD=1024 build at *10
roles_is_member_of	acl.rs:10516	role_membership.rs:187	MATCH	yes	cache short-circuit; pg_database datdba; iterate-while-appending agenda; admin_role out-param; PRIVS/SETROLE filters; pg_database_owner implicit membership; persistent cache via leaked slice (TopMemoryContext)
has_privs_of_role	acl.rs:10651	role_membership.rs:335	MATCH	yes	name/logic cross-checked; MATCH per audit
member_can_set_role	acl.rs:10669	role_membership.rs:355	MATCH	yes	name/logic cross-checked; MATCH per audit
check_can_set_role	acl.rs:10687	role_membership.rs:376	MATCH	yes	ERRCODE_INSUFFICIENT_PRIVILEGE; GetUserNameFromId
is_member_of_role	acl.rs:10731	role_membership.rs:393	MATCH	yes	name/logic cross-checked; MATCH per audit
is_member_of_role_nosuper	acl.rs:10749	role_membership.rs:413	MATCH	yes	name/logic cross-checked; MATCH per audit
is_admin_of_role	acl.rs:10767	role_membership.rs:428	MATCH	yes	name/logic cross-checked; MATCH per audit
select_best_admin	acl.rs:10779	role_membership.rs:445	MATCH	yes	name/logic cross-checked; MATCH per audit
select_best_grantor	acl.rs:10788	role_membership.rs:462	MATCH	yes	owner/superuser short path; popcount64->count_ones tie-break
get_role_oid	acl.rs:10853	role_membership.rs:520	MATCH	yes	name/logic cross-checked; MATCH per audit
get_role_oid_or_public	acl.rs:10910	role_membership.rs:538	MATCH	yes	name/logic cross-checked; MATCH per audit
get_rolespec_oid	acl.rs:10921	role_membership.rs:550	MATCH	yes	ERRCODE_UNDEFINED_OBJECT/RESERVED_NAME; ROLESPEC_* variants
get_rolespec_tuple	acl.rs:11012	role_membership.rs:580	MATCH	yes	name/logic cross-checked; MATCH per audit
get_rolespec_name	acl.rs:11213	role_membership.rs:640	MATCH	yes	name/logic cross-checked; MATCH per audit
check_rolespec_name	acl.rs:11228	role_membership.rs:650	MATCH	yes	name/logic cross-checked; MATCH per audit
