function	c2rust_loc	our_loc	verdict	perfect_match	note
get_func_support	lsyscache.rs:5167	function.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_relname_relid	lsyscache.rs:5182	relation.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_rel_name	lsyscache.rs:5196	relation.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_rel_namespace	lsyscache.rs:5213	relation.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_rel_type_id	lsyscache.rs:5228	relation.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_rel_relkind	lsyscache.rs:5243	relation.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_rel_relispartition	lsyscache.rs:5258	relation.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_rel_tablespace	lsyscache.rs:5273	relation.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_rel_persistence	lsyscache.rs:5288	relation.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_rel_relam	lsyscache.rs:5329	relation.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_transform_fromsql	lsyscache.rs:5370	collation_constraint_language_cast.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_transform_tosql	lsyscache.rs:5395	collation_constraint_language_cast.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_typisdefined	lsyscache.rs:5420	type_.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_typlen	lsyscache.rs:5435	type_.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_typbyval	lsyscache.rs:5450	type_.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_typlenbyval	lsyscache.rs:5465	type_.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_typlenbyvalalign	lsyscache.rs:5509	type_.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
getTypeIOParam	lsyscache.rs:5555	type_.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_type_io_data	lsyscache.rs:5565	type_.rs	MATCH	yes	re-derived this round; restored IsBootstrapProcessingMode branch (boot_get_type_io_data); arm-for-arm with c2rust which_func match
get_typstorage	lsyscache.rs:5686	type_.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_typdefault	lsyscache.rs:5701	type_.rs	MATCH	yes	two-branch: stringToNode(typdefaultbin) else makeConst over OidInputFunctionCall(typinput)
getBaseType	lsyscache.rs:5784	type_.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
getBaseTypeAndTypmod	lsyscache.rs:5789	type_.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_typavgwidth	lsyscache.rs:5840	type_.rs	MATCH	yes	type_maximum_size with BPCHAR/<=32/<1000/fixed thresholds; NULL-hook path
get_typtype	lsyscache.rs:5862	type_.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
type_is_rowtype	lsyscache.rs:5877	type_.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
type_is_enum	lsyscache.rs:5894	type_.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
type_is_range	lsyscache.rs:5898	type_.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
type_is_multirange	lsyscache.rs:5902	type_.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_type_category_preferred	lsyscache.rs:5906	type_.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_typ_typrelid	lsyscache.rs:5951	type_.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_element_type	lsyscache.rs:5966	type_.rs	MATCH	yes	corrected to IsTrueArrayType (typelem!=Invalid && typsubscript==array_subscript_handler); prior typlen==-1 was a divergence, now fixed
get_array_type	lsyscache.rs:5987	type_.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_promoted_array_type	lsyscache.rs:5998	type_.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_base_element_type	lsyscache.rs:6009	type_.rs	MATCH	yes	corrected to IsTrueArrayType; prior typlen==-1 divergence fixed
getTypeInputInfo	lsyscache.rs:6036	type_.rs	MATCH	yes	re-derived; shell-type ERRCODE_UNDEFINED_OBJECT + no-function ERRCODE_UNDEFINED_FUNCTION corrected (was wrong errcode/messages)
getTypeOutputInfo	lsyscache.rs:6161	type_.rs	MATCH	yes	re-derived; shell/no-function errcodes corrected; format_type_be_str for type name
getTypeBinaryInputInfo	lsyscache.rs:6287	type_.rs	MATCH	yes	already correct (UNDEFINED_OBJECT/UNDEFINED_FUNCTION); unchanged
getTypeBinaryOutputInfo	lsyscache.rs:6412	type_.rs	MATCH	yes	re-derived; restored C statement order (typisdefined, OidIsValid(typsend), assign)
get_typmodin	lsyscache.rs:6538	type_.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_typcollation	lsyscache.rs:6553	type_.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
type_is_collatable	lsyscache.rs:6568	type_.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_typsubscript	lsyscache.rs:6572	type_.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
getSubscriptingRoutines	lsyscache.rs:6595	type_.rs	MATCH	yes	get_typsubscript + OidFunctionCall0; SubscriptRoutines* rides as opaque Datum (inherited opacity)
get_attavgwidth	lsyscache.rs:6607	statistics.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_attstatsslot	lsyscache.rs:6637	statistics.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
free_attstatsslot	lsyscache.rs:6808	statistics.rs	MATCH	yes	consumes slot; storage reclaimed on Drop mirroring C pfree
get_namespace_name	lsyscache.rs:6820	namespace_range_index_pubsub.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_namespace_name_or_temp	lsyscache.rs:6837	namespace_range_index_pubsub.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_range_subtype	lsyscache.rs:6847	namespace_range_index_pubsub.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_range_collation	lsyscache.rs:6862	namespace_range_index_pubsub.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_range_multirange	lsyscache.rs:6877	namespace_range_index_pubsub.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_multirange_range	lsyscache.rs:6892	namespace_range_index_pubsub.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_index_column_opclass	lsyscache.rs:6910	relation.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_index_isreplident	lsyscache.rs:6943	relation.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_index_isvalid	lsyscache.rs:6960	relation.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_index_isclustered	lsyscache.rs:7004	relation.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_publication_oid	lsyscache.rs:7048	namespace_range_index_pubsub.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_publication_name	lsyscache.rs:7105	namespace_range_index_pubsub.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_subscription_oid	lsyscache.rs:7156	namespace_range_index_pubsub.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
get_subscription_name	lsyscache.rs:7213	namespace_range_index_pubsub.rs	MATCH	yes	per audit table; logic parity vs C/c2rust
