# proofs/coverage/queryjumble/EXCEPTIONS.tsv — exception/residual ledger,
# lane p1-queryjumble; coverage baseline = fleet lcov @ df615dc9e1
# (job pgrust-fuzz-campaign-1785627852-3e8c-36752, 10M execs, 0 divergences).
# columns: file<TAB>lines<TAB>class<TAB>c_counterpart<TAB>justification
crates/backend/nodes/queryjumble/src/walker.rs	927-927(1)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleA_Star	A_Star: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1445-1447(3)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAccessPriv	AccessPriv: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1413-1414(2)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterCollationStmt	AlterCollationStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	2077-2079(3)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterDatabaseRefreshCollStmt	AlterDatabaseRefreshCollStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	2081-2083(3)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterDatabaseSetStmt	AlterDatabaseSetStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	2073-2075(3)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterDatabaseStmt	AlterDatabaseStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1459-1461(3)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterDefaultPrivilegesStmt	AlterDefaultPrivilegesStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1417-1423(7)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterDomainStmt	AlterDomainStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	2047-2053(7)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterEnumStmt	AlterEnumStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1677-1681(5)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterEventTrigStmt	AlterEventTrigStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1560-1564(5)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterExtensionContentsStmt	AlterExtensionContentsStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1555-1557(3)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterExtensionStmt	AlterExtensionStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1573-1576(4)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterFdwStmt	AlterFdwStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1588-1592(5)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterForeignServerStmt	AlterForeignServerStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1964-1967(4)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterFunctionStmt	AlterFunctionStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1989-1994(6)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterObjectSchemaStmt	AlterObjectSchemaStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1861-1865(5)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterOpFamilyStmt	AlterOpFamilyStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	2004-2006(3)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterOperatorStmt	AlterOperatorStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1997-2001(5)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterOwnerStmt	AlterOwnerStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1639-1644(6)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterPolicyStmt	AlterPolicyStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	2227-2232(6)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterPublicationStmt	AlterPublicationStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1695-1698(4)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterRoleSetStmt	AlterRoleSetStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1689-1692(4)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterRoleStmt	AlterRoleStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1714-1718(5)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterSeqStmt	AlterSeqStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1752-1755(4)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterStatsStmt	AlterStatsStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	2242-2247(6)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterSubscriptionStmt	AlterSubscriptionStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1488-1488(1)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterSystemStmt	AlterSystemStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	2198-2205(8)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterTSConfigurationStmt	AlterTSConfigurationStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	2193-2195(3)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterTSDictionaryStmt	AlterTSDictionaryStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1386-1394(9)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterTableCmd	AlterTableCmd: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1378-1383(6)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterTableMoveAllStmt	AlterTableMoveAllStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1543-1546(4)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterTableSpaceOptionsStmt	AlterTableSpaceOptionsStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1371-1375(5)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterTableStmt	AlterTableStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1747-1749(3)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterTypeStmt	AlterTypeStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1608-1611(4)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleAlterUserMappingStmt	AlterUserMappingStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	2267-2269(3)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleBitString	BitString: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	2261-2263(3)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleBoolean	Boolean: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1169-1178(10)	stage-2-pending	arm:CTECycleClause	arm:CTECycleClause: helper on the raw/utility path, value-token charter arm (Integer/Float/Boolean/String/BitString bare tokens), or residual constructible-arm lines (partial-arm fields; JsonConstructorExpr hand-seed owed); same stage-2 carve + reopen obligation
crates/backend/nodes/queryjumble/src/walker.rs	1163-1166(4)	stage-2-pending	arm:CTESearchClause	arm:CTESearchClause: helper on the raw/utility path, value-token charter arm (Integer/Float/Boolean/String/BitString bare tokens), or residual constructible-arm lines (partial-arm fields; JsonConstructorExpr hand-seed owed); same stage-2 carve + reopen obligation
crates/backend/nodes/queryjumble/src/walker.rs	1973-1975(3)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleCallStmt	CallStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	2128-2128(1)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleCheckPointStmt	CheckPointStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1893-1895(3)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleClosePortalStmt	ClosePortalStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	2092-2095(4)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleClusterStmt	ClusterStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	399-401(3)	stage-2-pending	arm:CoerceViaIO	arm:CoerceViaIO: helper on the raw/utility path, value-token charter arm (Integer/Float/Boolean/String/BitString bare tokens), or residual constructible-arm lines (partial-arm fields; JsonConstructorExpr hand-seed owed); same stage-2 carve + reopen obligation
crates/backend/nodes/queryjumble/src/walker.rs	905-907(3)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleCollateClause	CollateClause: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	999-1017(19)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleColumnDef	ColumnDef: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	886-886(1)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleColumnRef	ColumnRef: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1882-1885(4)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleCommentStmt	CommentStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	2037-2039(3)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleCompositeTypeStmt	CompositeTypeStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1494-1528(35)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleConstraint	Constraint: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	2139-2141(3)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleConstraintsSetStmt	ConstraintsSetStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1464-1472(9)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleCopyStmt	CopyStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1647-1650(4)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleCreateAmStmt	CreateAmStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	2151-2156(6)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleCreateCastStmt	CreateCastStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1758-1763(6)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleCreateConversionStmt	CreateConversionStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1731-1735(5)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleCreateDomainStmt	CreateDomainStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	2042-2044(3)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleCreateEnumStmt	CreateEnumStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1671-1675(5)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleCreateEventTrigStmt	CreateEventTrigStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1549-1552(4)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleCreateExtensionStmt	CreateExtensionStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1567-1570(4)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleCreateFdwStmt	CreateFdwStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
crates/backend/nodes/queryjumble/src/walker.rs	1579-1585(7)	stage-2-pending	queryjumblefuncs.funcs.c _jumbleCreateForeignServerStmt	CreateForeignServerStmt: raw/utility tag, not constructible via the readfuncs text bridge (NOT-YET-CONSTRUCTIBLE.txt); coordinator ruling 2026-08-01 carves stage-2 walker arms at done-flip with REOPEN OBLIGATION (route: programmatic dual construction, phase1-routes.tsv)
