family	harness	tier	expected	outcome	wall_s	timeout_s	verdict	log
cash	proofs::eq_cash_out_neg_p4	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_out_neg_p4_.log
cash	proofs::eq_cash_out_neg_pdef	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_out_neg_pdef_.log
cash	proofs::eq_cash_out_pos_p0	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_out_pos_p0_.log
cash	proofs::eq_cash_out_pos_p2	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_out_pos_p2_.log
cash	proofs::eq_cash_out_pos_p4	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_out_pos_p4_.log
cash	proofs::eq_cash_out_spot_max	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_out_spot_max_.log
cash	proofs::eq_cash_out_spot_min	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_out_spot_min_.log
cash	proofs::eq_cash_out_spot_neg1	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_out_spot_neg1_.log
cash	proofs::eq_cash_out_spot_zero	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_out_spot_zero_.log
cash	proofs::eq_cash_words_spot_groups	unmeasured	unmeasured	unmeasured-green	30	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_words_spot_groups_.log
cash	proofs::eq_cash_words_spot_max	unmeasured	unmeasured	unmeasured-green	30	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_words_spot_max_.log
cash	proofs::eq_cash_words_spot_neg	unmeasured	unmeasured	unmeasured-green	20	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_words_spot_neg_.log
cash	proofs::eq_cash_words_spot_min	unmeasured	unmeasured	unmeasured-green	30	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_words_spot_min_.log
cash	proofs::eq_cash_words_spot_one_cent	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_words_spot_one_cent_.log
cash	proofs::eq_cash_words_spot_one_dollar	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_words_spot_one_dollar_.log
cash	proofs::eq_cash_words_spot_teens	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_words_spot_teens_.log
cash	proofs::eq_cash_words_spot_zero	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_words_spot_zero_.log
cash	proofs::eq_flt4_mul_cash_grid	unmeasured	unmeasured	unmeasured-green	20	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_flt4_mul_cash_grid_.log
cash	proofs::eq_flt8_mul_cash_grid	unmeasured	unmeasured	unmeasured-green	20	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_flt8_mul_cash_grid_.log
cash	proofs::eq_int2_mul_cash	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int2_mul_cash_.log
cash	proofs::eq_cash_in_len1	unmeasured	unmeasured	unmeasured-green	230	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_in_len1_.log
cash	proofs::eq_int4_cash_fd0	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int4_cash_fd0_.log
cash	proofs::eq_int4_cash_fd1	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int4_cash_fd1_.log
cash	proofs::eq_int4_cash_fd2	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int4_cash_fd2_.log
cash	proofs::eq_int4_cash_fd3	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int4_cash_fd3_.log
cash	proofs::eq_cash_recv	unmeasured	unmeasured	unmeasured-green	130	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_recv_.log
cash	proofs::eq_int4_cash_fd10	unmeasured	unmeasured	unmeasured-green	21	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int4_cash_fd10_.log
cash	proofs::eq_int4_cash_fd4	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int4_cash_fd4_.log
cash	proofs::eq_int4_cash_fd5	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int4_cash_fd5_.log
cash	proofs::eq_int4_cash_fd6	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int4_cash_fd6_.log
cash	proofs::eq_cash_recv_short	unmeasured	unmeasured	unmeasured-green	140	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_recv_short_.log
cash	proofs::eq_int4_cash_fd7	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int4_cash_fd7_.log
cash	proofs::eq_cash_in_len2_fd5	unmeasured	unmeasured	unmeasured-green	240	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_in_len2_fd5_.log
cash	proofs::eq_int4_cash_fd8	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int4_cash_fd8_.log
cash	proofs::eq_int4_cash_fd9	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int4_cash_fd9_.log
cash	proofs::eq_int4_cash_fdbig	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int4_cash_fdbig_.log
cash	proofs::eq_int4_cash_fdneg	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int4_cash_fdneg_.log
cash	proofs::eq_cash_in_len2	unmeasured	unmeasured	unmeasured-green	271	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_in_len2_.log
cash	proofs::eq_int8_cash_fd0	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int8_cash_fd0_.log
cash	proofs::eq_int8_cash_fd1	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int8_cash_fd1_.log
cash	proofs::eq_int8_cash_fd2	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int8_cash_fd2_.log
cash	proofs::eq_int8_cash_fd3	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int8_cash_fd3_.log
cash	proofs::eq_cash_in_len2_fdneg	unmeasured	unmeasured	unmeasured-green	251	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_in_len2_fdneg_.log
cash	proofs::eq_cash_in_len2_fd10	unmeasured	unmeasured	unmeasured-green	261	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_in_len2_fd10_.log
cash	proofs::eq_int4_mul_cash	unmeasured	unmeasured	unmeasured-green	20	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int4_mul_cash_.log
cash	proofs::eq_int8_cash_fd4	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int8_cash_fd4_.log
cash	proofs::eq_cash_in_len2_fd0	unmeasured	unmeasured	unmeasured-green	281	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_in_len2_fd0_.log
cash	proofs::eq_int8_cash_fd5	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int8_cash_fd5_.log
cash	proofs::eq_int8_cash_fd6	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int8_cash_fd6_.log
cash	proofs::eq_cash_in_len2_fdbig	unmeasured	unmeasured	unmeasured-green	260	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_in_len2_fdbig_.log
cash	proofs::eq_int8_cash_fd7	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int8_cash_fd7_.log
cash	proofs::eq_int8_cash_fd10	unmeasured	unmeasured	unmeasured-green	20	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int8_cash_fd10_.log
cash	proofs::eq_cash_send	unmeasured	unmeasured	unmeasured-green	171	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_send_.log
cash	proofs::eq_int8_cash_fdbig	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int8_cash_fdbig_.log
cash	proofs::eq_int8_cash_fdneg	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int8_cash_fdneg_.log
cash	proofs::eq_cash_in_len2_fd1	unmeasured	unmeasured	unmeasured-green	291	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_in_len2_fd1_.log
cash	proofs::eq_int8_cash_fd9	unmeasured	unmeasured	unmeasured-green	20	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int8_cash_fd9_.log
cash	proofs::eq_int8_mul_cash	unmeasured	unmeasured	unmeasured-green	20	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int8_mul_cash_.log
jsonb-probe	proofs::eq_jsonb_int8_special_nan	unmeasured	unmeasured	unmeasured-green	20	600	VERIFICATION:- SUCCESSFUL	jsonb-probe--proofs__eq_jsonb_int8_special_nan_.log
cash	proofs::eq_cash_in_len5	unmeasured	unmeasured	unmeasured-green	271	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_in_len5_.log
cash	proofs::eq_cash_in_len3	unmeasured	unmeasured	unmeasured-green	281	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_in_len3_.log
cash	proofs::eq_cash_in_len4	unmeasured	unmeasured	unmeasured-green	281	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_in_len4_.log
jsonb-probe	proofs::eq_jsonb_int8_special_pinf	unmeasured	unmeasured	unmeasured-green	30	600	VERIFICATION:- SUCCESSFUL	jsonb-probe--proofs__eq_jsonb_int8_special_pinf_.log
jsonb-probe	proofs::eq_jsonb_int2_special_nan	unmeasured	unmeasured	unmeasured-green	20	600	VERIFICATION:- SUCCESSFUL	jsonb-probe--proofs__eq_jsonb_int2_special_nan_.log
cash	proofs::eq_cash_in_len6	unmeasured	unmeasured	unmeasured-green	281	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_cash_in_len6_.log
jsonb-probe	proofs::eq_jsonb_float8_special_ninf	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	jsonb-probe--proofs__eq_jsonb_float8_special_ninf_.log
jsonb-probe	proofs::eq_jsonb_float4_special_nan	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	jsonb-probe--proofs__eq_jsonb_float4_special_nan_.log
jsonb-probe	proofs::eq_jsonb_int8_special_ninf	unmeasured	unmeasured	unmeasured-green	30	600	VERIFICATION:- SUCCESSFUL	jsonb-probe--proofs__eq_jsonb_int8_special_ninf_.log
jsonb-probe	proofs::eq_jsonb_float8_special_nan	unmeasured	unmeasured	unmeasured-green	20	600	VERIFICATION:- SUCCESSFUL	jsonb-probe--proofs__eq_jsonb_float8_special_nan_.log
jsonb-probe	proofs::eq_jsonb_int4_special_nan	unmeasured	unmeasured	unmeasured-green	30	600	VERIFICATION:- SUCCESSFUL	jsonb-probe--proofs__eq_jsonb_int4_special_nan_.log
jsonb-probe	proofs::eq_jsonb_float8_special_pinf	unmeasured	unmeasured	unmeasured-green	20	600	VERIFICATION:- SUCCESSFUL	jsonb-probe--proofs__eq_jsonb_float8_special_pinf_.log
cash	proofs::eq_int8_cash_fd8	unmeasured	unmeasured	unmeasured-green	50	600	VERIFICATION:- SUCCESSFUL	cash--proofs__eq_int8_cash_fd8_.log
jsonb-probe	proofs::eq_jsonb_float4_special_ninf	unmeasured	unmeasured	unmeasured-green	10	600	VERIFICATION:- SUCCESSFUL	jsonb-probe--proofs__eq_jsonb_float4_special_ninf_.log
jsonb-probe	proofs::eq_jsonb_float4_special_pinf	unmeasured	unmeasured	unmeasured-green	20	600	VERIFICATION:- SUCCESSFUL	jsonb-probe--proofs__eq_jsonb_float4_special_pinf_.log
gist-geo	proofs::eq_gist_box_same_full	unmeasured	unmeasured	unmeasured-green	50	600	VERIFICATION:- SUCCESSFUL	gist-geo--proofs__eq_gist_box_same_full_.log
json-escape	census_len1_plain	unmeasured	unmeasured	unmeasured-rss-kill	91	600	NO-VERDICT	json-escape--census_len1_plain_.log
json-escape	census_len1_twochar	unmeasured	unmeasured	unmeasured-rss-kill	91	600	NO-VERDICT	json-escape--census_len1_twochar_.log
json-escape	census_len1_u04x	unmeasured	unmeasured	unmeasured-rss-kill	90	600	NO-VERDICT	json-escape--census_len1_u04x_.log
scalar-misc	wave5::eq_oidrecv_core_len3	unmeasured	unmeasured	unmeasured-green	150	600	VERIFICATION:- SUCCESSFUL	scalar-misc--wave5__eq_oidrecv_core_len3_.log
scalar-misc	wave5::eq_oidrecv_core_len8	unmeasured	unmeasured	unmeasured-green	170	600	VERIFICATION:- SUCCESSFUL	scalar-misc--wave5__eq_oidrecv_core_len8_.log
